filename,skill_name,category,conductive_relevant,complexity,notes
quant/carry_trade_calculator.py,carry_trade_calculator,finance,yes,medium,Computes carry-to-vol metrics for FX pairs using interest differentials.
quant/correlation_matrix_builder.py,correlation_matrix_builder,finance,maybe,medium,Generates pairwise correlation matrix and summary statistics.
quant/cross_asset_correlation.py,cross_asset_correlation,finance,maybe,medium,Computes pairwise correlations across asset classes and flags concentration risks.
quant/economic_surprise_index.py,economic_surprise_index,finance,maybe,high,Computes weighted surprise index using normalized release beats/misses.
quant/factor_exposure_calculator.py,factor_exposure_calculator,finance,maybe,medium,Calculates factor betas and contribution to variance per factor.
quant/implied_volatility_solver.py,implied_volatility_solver,finance,maybe,high,Computes implied volatility from an observed option price using bisection on the Black-Scholes model.
quant/kelly_criterion_calculator.py,kelly_criterion_calculator,finance,maybe,medium,Computes Kelly fraction; position size; and expected growth rates.
quant/liquidity_premium_calculator.py,liquidity_premium_calculator,finance,yes,medium,Approximates annual liquidity drag from bid-ask spreads and funding costs.
quant/macro_scenario_builder.py,macro_scenario_builder,finance,maybe,medium,Applies macro factor shocks to exposures to estimate scenario returns.
quant/mean_reversion_detector.py,mean_reversion_detector,finance,maybe,high,Estimates Ornstein-Uhlenbeck half-life and current deviation z-score via OLS regression.
quant/merger_spread_implied_probability.py,merger_spread_implied_probability,finance,maybe,high,Calculates M&A deal closing probability from market spread; offer price; and unaffected downside.
quant/momentum_signal_generator.py,momentum_signal_generator,finance,maybe,medium,Calculates short vs long lookback momentum and standardized signal strength.
quant/pair_trade_analyzer.py,pair_trade_analyzer,finance,maybe,medium,Computes ratio z-scores; correlation; OLS half-life; and trade signals for price pairs.
quant/portfolio_optimization_tool.py,portfolio_optimization_tool,finance,maybe,high,Builds heuristic mean-variance weights using return expectations and volatilities.
quant/real_rate_calculator.py,real_rate_calculator,finance,maybe,medium,Computes ex-ante and ex-post real rates using Fisher relations.
quant/regime_detector.py,regime_detector,finance,maybe,high,Detects bull vs bear regimes using realized volatility and return trends.
quant/risk_parity_calculator.py,risk_parity_calculator,finance,maybe,medium,Allocates inverse-volatility weights and scales to a target portfolio volatility.
quant/statistical_arbitrage_signal.py,statistical_arbitrage_signal,finance,maybe,high,Computes OLS hedge ratio; spread z-score; and entry/exit guidance for a pair.
quant/term_premium_calculator.py,term_premium_calculator,finance,maybe,medium,Compares observed term yield to expected average of policy rates.
quant/yield_curve_analyzer.py,yield_curve_analyzer,finance,maybe,high,Builds spot discounts and forward rates to classify curve shape.
quantitative_risk/backtesting_var_model.py,backtesting_var_model,finance,maybe,high,Evaluates VaR performance using Basel traffic light thresholds and Kupiec LR test.
quantitative_risk/ccar_capital_planning.py,ccar_capital_planning,finance,maybe,medium,Projects CET1 ratio over stress horizon using Fed CCAR methodology.
quantitative_risk/climate_risk_transition.py,climate_risk_transition,finance,maybe,high,Applies NGFS transition scenarios to sector PDs and estimates RWA impact and stranded assets.
quantitative_risk/concentration_risk_hhi.py,concentration_risk_hhi,finance,maybe,medium,Computes HHI; effective number of obligors; and top exposures akin to ECB concentration add-ons.
quantitative_risk/counterparty_exposure_pfe.py,counterparty_exposure_pfe,finance,maybe,medium,Computes potential future exposure (PFE) across tenors using collateralized netting set information.
quantitative_risk/credit_risk_irb_capital.py,credit_risk_irb_capital,finance,maybe,high,Applies Basel IRB corporate formula for rho; maturity adjustment; and capital (K).
quantitative_risk/credit_risk_sa_capital.py,credit_risk_sa_capital,finance,maybe,high,Calculates RWA for standardized approach exposures with credit conversion and collateral mitigation.
quantitative_risk/credit_var_calculator.py,credit_var_calculator,finance,maybe,medium,CreditMetrics style credit VaR computing conditional default probabilities and obligor contributions.
quantitative_risk/default_fund_sizing.py,default_fund_sizing,finance,yes,high,Computes cover-2 requirement using member stress losses net of margin and allocates contributions.
quantitative_risk/expected_shortfall_decomposition.py,expected_shortfall_decomposition,finance,maybe,high,Basel III ES attribution by computing conditional tail expectations and factor contributions.
quantitative_risk/historical_var_calculator.py,historical_var_calculator,finance,maybe,high,Historical simulation VaR/ES with Kupiec backtest p-value using equal or exponential age weights.
quantitative_risk/interest_rate_risk_banking_book.py,interest_rate_risk_banking_book,finance,yes,high,Computes IRRBB delta EVE and NII across the six Basel shock scenarios.
quantitative_risk/leverage_ratio_calculator.py,leverage_ratio_calculator,finance,maybe,low,Computes Basel leverage ratio including SA-CCR derivative add-ons and securities financing exposures.
quantitative_risk/liquidity_coverage_ratio.py,liquidity_coverage_ratio,finance,maybe,medium,Basel III LCR computation with supervisory caps on Level 2 assets and haircut adjustments.
quantitative_risk/margin_initial_simm.py,margin_initial_simm,finance,maybe,high,Approximates ISDA SIMM initial margin by aggregating weighted sensitivities per risk class.
quantitative_risk/market_risk_frtb_sa.py,market_risk_frtb_sa,finance,maybe,high,Computes delta/vega/curvature buckets with prescribed correlations to derive FRTB SA capital plus DRC add-on.
quantitative_risk/model_risk_validator.py,model_risk_validator,finance,yes,high,Computes discrimination and stability metrics for regulatory model validation.
quantitative_risk/monte_carlo_var.py,monte_carlo_var,finance,maybe,high,Monte Carlo VaR/ES with Cholesky-based correlated shocks consistent with Basel 99% methodologies.
quantitative_risk/net_stable_funding_ratio.py,net_stable_funding_ratio,finance,yes,medium,Calculates ASF and RSF weighted balances to determine NSFR compliance.
quantitative_risk/operational_risk_sma.py,operational_risk_sma,finance,maybe,medium,Calculates SMA capital = BIC * ILM with Basel thresholds and loss component adjustments.
quantitative_risk/parametric_var_calculator.py,parametric_var_calculator,finance,maybe,high,Basel variance-covariance VaR with component; marginal; and incremental attribution over a user horizon.
quantitative_risk/procyclicality_buffer.py,procyclicality_buffer,finance,maybe,high,Implements Basel CCyB mapping from credit-to-GDP gap and aggregates jurisdictional CCyB exposure-weighted rates.
quantitative_risk/stress_test_scenario_engine.py,stress_test_scenario_engine,finance,maybe,high,Applies supervisory stresses to rate; FX; equity; and spread sensitivities to produce capital planning P&L breakdowns.
quantitative_risk/wrong_way_risk_estimator.py,wrong_way_risk_estimator,finance,maybe,high,Applies a correlation-driven multiplier to CVA following Basel/WP80 guidance on wrong-way risk.
quantitative_risk/xva_desk_calculator.py,xva_desk_calculator,finance,maybe,medium,Computes the suite of valuation adjustments using exposure profiles and hazard rate approximations.
ralph_wiggum/failure_diagnostic_generator.py,failure_diagnostic_generator,other,no,low,Summarizes attempts; hypothesizes root causes; and prescribes human actions.
ralph_wiggum/ralph_wiggum_retry_manager.py,ralph_wiggum_retry_manager,other,no,medium,Determines whether to retry or escalate tasks per ethics playbook.
ralph_wiggum/self_audit_daily.py,self_audit_daily,other,no,medium,Compares planned vs executed actions; logs discrepancies; and triggers freezes if needed.
readiness/deployment_readiness_checker.py,deployment_readiness_checker,infrastructure,no,low,Aggregates deployment checklist results and surfaces blockers/warnings.
readiness/operational_maturity_scorer.py,operational_maturity_scorer,infrastructure,no,low,Rates capabilities across dimensions and assigns an overall maturity level.
real_estate/argus_to_json_transformer.py,argus_to_json_transformer,finance,maybe,medium,
real_estate/cap_rate_calculator.py,cap_rate_calculator,finance,maybe,low,Calculate capitalization rate (cap rate) from net operating income and property value. Cap rate = NOI / Property Value.
real_estate/cash_on_cash_return_calculator.py,cash_on_cash_return_calculator,finance,maybe,low,Calculate cash-on-cash return: annual pre-tax cash flow divided by total cash invested.
real_estate/closing_cost_estimator.py,closing_cost_estimator,finance,maybe,medium,Estimate closing costs for a home purchase (2-5% of price). Itemizes title insurance; appraisal; origination fees; escro
real_estate/construction_draw_validator.py,construction_draw_validator,finance,maybe,low,Draw request submitted by the contractor.
real_estate/cre_cap_rate_aggregator.py,cre_cap_rate_aggregator,finance,maybe,medium,List of comparable sales.
real_estate/cre_debt_stack_modeling.py,cre_debt_stack_modeling,finance,maybe,high,Appraised or purchase price of the property (dollars).
real_estate/debt_coverage_ratio_calculator.py,debt_coverage_ratio_calculator,finance,maybe,low,Calculate debt coverage ratio (DSCR = NOI / Annual Debt Service). Lenders typically require DSCR >= 1.20-1.25.
real_estate/green_building_subsidy_audit.py,green_building_subsidy_audit,finance,maybe,medium,LEED certification: None; Certified; Silver; Gold; Platinum.
real_estate/gross_rent_multiplier_calculator.py,gross_rent_multiplier_calculator,finance,maybe,medium,Calculate gross rent multiplier (GRM = Property Price / Gross Annual Rent). Lower GRM generally indicates better value.
real_estate/lease_abstract_skill.py,lease_abstract_skill,finance,maybe,medium,Full or partial lease document text to parse.
real_estate/mortgage_payment_calculator.py,mortgage_payment_calculator,finance,maybe,low,Calculate monthly mortgage payment using the standard amortization formula: M = P[r(1+r)^n] / [(1+r)^n - 1]. Returns mon
real_estate/net_operating_income_calculator.py,net_operating_income_calculator,finance,maybe,low,Calculate net operating income (NOI) from gross income; vacancy rate; and operating expenses. NOI = Effective Gross Inco
real_estate/noi_audit_tool.py,noi_audit_tool,finance,maybe,medium,Total gross revenue for the period (dollars).
real_estate/occupancy_rate_forecaster.py,occupancy_rate_forecaster,finance,maybe,medium,Historical occupancy data points; ordered oldest to newest.
real_estate/opportunity_zone_audit.py,opportunity_zone_audit,finance,maybe,medium,ISO date of QOZ investment (YYYY-MM-DD).
real_estate/property_roi_calculator.py,property_roi_calculator,finance,maybe,low,Calculate property return on investment from annual income; expenses; current value; and purchase price. Includes cash f
real_estate/real_estate_tax_escrow.py,real_estate_tax_escrow,finance,maybe,medium,Assessed property value for tax purposes (dollars).
real_estate/reit_dividend_coverage.py,reit_dividend_coverage,finance,yes,low,Funds From Operations for the period (dollars).
real_estate/reit_ffo_calculator.py,reit_ffo_calculator,finance,maybe,low,GAAP net income for the period (dollars).
real_estate/reit_nav_premium_tracker.py,reit_nav_premium_tracker,finance,yes,low,Current market price per share (dollars).
real_estate/rent_vs_buy_calculator.py,rent_vs_buy_calculator,finance,maybe,low,Compare 5-year total cost of renting vs buying. Accounts for mortgage payments; property tax; insurance; maintenance; ap
real_estate/triple_net_reconciliation.py,triple_net_reconciliation,finance,maybe,medium,Estimated charges billed to tenant throughout the period.
real_estate/vacancy_rate_calculator.py,vacancy_rate_calculator,finance,maybe,low,Calculate vacancy rate from total and vacant units. Estimates revenue loss based on vacancy.
real_estate/zoning_impact_analyzer.py,zoning_impact_analyzer,finance,maybe,medium,Parcel characteristics.
real_estate_finance/construction_draw_scheduler.py,construction_draw_scheduler,finance,yes,medium,Generates draw schedules; interest carry; and LTC compliance checks.
real_estate_finance/proforma_generator.py,proforma_generator,finance,maybe,medium,Projects multi-year cash flows; NOI; and returns for income properties.
real_estate_finance/rent_roll_analyzer.py,rent_roll_analyzer,finance,maybe,medium,Calculates occupancy; income; loss-to-lease; and lease rollover risk.
reasoning/goal_seeker_loop.py,,infrastructure,no,medium,
recruiting/candidate_hire_proposal.py,candidate_hire_proposal,generic-utility,no,high,Candidate trace ID from the pipeline
recruiting/candidate_intake_evaluator.py,candidate_intake_evaluator,generic-utility,no,medium,
recruiting/candidate_interview_composer.py,candidate_interview_composer,generic-utility,no,medium,Skill name gap from catalog to use as challenge.
recruiting/candidate_pipeline_tracker.py,candidate_pipeline_tracker,generic-utility,no,medium,
recruiting/github_discussion_monitor.py,github_discussion_monitor,generic-utility,no,medium,GitHub repo in owner/name format.
recruiting/github_discussion_poster.py,github_discussion_poster,generic-utility,no,medium,Repository in owner/name format (e.g. Stonewater-Digital/the-watering-hole)
recruiting/llm_evaluator.py,recruiting_llm_evaluator,generic-utility,maybe,medium,System prompt for the evaluation task.
recruiting/recruiting_sweep.py,recruiting_sweep,generic-utility,no,medium,Discussion numbers to monitor.
recruiting/skill_quality_auditor.py,...,generic-utility,maybe,medium,...
referrals/referral_reward_calculator.py,referral_reward_calculator,generic-utility,no,low,Determines referral tier; rate; and milestone bonuses.
referrals/referral_tracker.py,referral_tracker,generic-utility,no,low,Aggregates referral spend and issues credits to promoters.
regulatory/llc_compliance_tracker.py,llc_compliance_tracker,compliance,yes,low,Calculates upcoming compliance deadlines for Stonewater Solutions LLC.
regulatory/money_transmitter_checker.py,money_transmitter_checker,compliance,yes,low,Flags actions that might require MTL coverage and provides guidance.
regulatory/sanctions_screener.py,sanctions_screener,compliance,yes,medium,Checks entities/wallets against curated sanctions heuristics.
regulatory_capital/basel_output_floor.py,basel_output_floor,compliance,yes,high,Applies 72.5% output floor to IRB RWA and quantifies capital impact.
regulatory_capital/capital_allocation_raroc.py,capital_allocation_raroc,compliance,yes,high,Calculates RAROC and economic value added per business line for regulatory capital planning.
regulatory_capital/cecl_calculator.py,cecl_calculator,compliance,yes,medium,Calculates CECL reserves by segment using life-of-loan loss rates plus qualitative adjustments.
regulatory_capital/cet1_deduction_engine.py,cet1_deduction_engine,compliance,yes,high,Computes CET1 deductions with 15% aggregate threshold for DTAs; MSRs; and investments.
regulatory_capital/countercyclical_buffer_calc.py,countercyclical_buffer_calc,compliance,yes,medium,Weights jurisdiction CCyB rates by credit exposures to derive bank-specific buffer.
regulatory_capital/credit_conversion_factor_calculator.py,credit_conversion_factor_calculator,compliance,yes,medium,Assigns Basel CCF based on facility type (commitment; guarantee; trade finance; etc.).
regulatory_capital/dividend_capacity_analyzer.py,dividend_capacity_analyzer,compliance,yes,high,Determines MDA and dividend restrictions relative to combined capital buffer requirements.
regulatory_capital/dodd_frank_volcker_compliance.py,dodd_frank_volcker_compliance,compliance,yes,high,Evaluates RENTD; inventory; and VaR metrics against Volcker Rule limits.
regulatory_capital/gsib_score_calculator.py,gsib_score_calculator,compliance,yes,medium,Computes Basel systemic importance score using indicator values and denominators.
regulatory_capital/ifrs17_csm_calculator.py,ifrs17_csm_calculator,compliance,yes,medium,Calculates IFRS 17 contractual service margin and amortizes it over coverage units.
regulatory_capital/ifrs17_risk_adjustment.py,ifrs17_risk_adjustment,compliance,yes,high,Computes risk adjustment as VaR minus expected loss using the confidence level technique.
regulatory_capital/ifrs9_ecl_calculator.py,ifrs9_ecl_calculator,compliance,yes,medium,Computes 12-month and lifetime ECL discounted at the effective interest rate per IFRS 9.
regulatory_capital/ifrs9_stage_classifier.py,ifrs9_stage_classifier,compliance,yes,medium,Classifies assets into IFRS 9 stages using PD migration and delinquency criteria.
regulatory_capital/large_exposure_checker.py,large_exposure_checker,compliance,yes,low,Identifies exposures exceeding Basel LE limits (25% Tier1; 15% for G-SIB counterparties).
regulatory_capital/market_risk_ima_capital.py,market_risk_ima_capital,compliance,yes,high,Calculates IMA capital: max(m * VaR; m * sVaR) + IRC + CRM per Basel 2.5.
regulatory_capital/pillar_3_disclosure_generator.py,pillar_3_disclosure_generator,compliance,yes,low,Prepares Pillar 3 style summary of capital ratios; RWAs; LCR/NSFR; and leverage metrics.
regulatory_capital/regulatory_capital_waterfall.py,regulatory_capital_waterfall,compliance,yes,high,Applies deductions to CET1 and adds AT1/Tier2 to produce regulatory ratios.
regulatory_capital/resolution_planning_metrics.py,resolution_planning_metrics,compliance,yes,high,Generates key metrics for resolution planning submissions (165(d)).
regulatory_capital/rwa_density_analyzer.py,rwa_density_analyzer,compliance,yes,high,Computes RWA/exposure percentages and flags segments deviating from portfolio average.
regulatory_capital/sa_ccr_calculator.py,sa_ccr_calculator,compliance,yes,medium,Simplified SA-CCR calculation: EAD = alpha * (RC + PFE).
regulatory_capital/solvency_ii_mcr.py,solvency_ii_mcr,compliance,yes,high,Derives MCR using Solvency II linear formula (Life + Non-life) and SCR floor/cap.
regulatory_capital/solvency_ii_scr.py,solvency_ii_scr,compliance,yes,medium,Aggregates market; counterparty; life; health; and non-life SCRs with standard correlations.
regulatory_capital/stress_test_capital_trajectory.py,stress_test_capital_trajectory,compliance,yes,medium,Projects CET1 ratio quarter-by-quarter under supervisory stress inputs.
regulatory_capital/tier2_instrument_amortization.py,tier2_instrument_amortization,compliance,yes,high,Calculates remaining Tier 2 recognition after applying 20% annual haircuts during final 5 years.
regulatory_capital/tlac_calculator.py,tlac_calculator,compliance,yes,low,Calculates TLAC ratios vs 18% RWA and 6.75% leverage thresholds (US G-SIB).
reits/above_market_lease_amortizer.py,above_market_lease_amortizer,finance,maybe,medium,Calculates periodic amortization expense for lease intangibles.
reits/cap_rate_analyzer.py,cap_rate_analyzer,finance,maybe,medium,Computes actual cap rate and implied value relative to market cap rates.
reits/capital_expenditure_analyzer.py,capital_expenditure_analyzer,finance,maybe,medium,Breaks capex into maintenance vs growth and measures NOI burden.
reits/debt_service_coverage_reit.py,debt_service_coverage_reit,finance,maybe,medium,Computes DSCR using NOI less recurring capex versus debt service.
reits/development_pipeline_tracker.py,development_pipeline_tracker,finance,maybe,medium,Summarizes pipeline by stage; budget; and delivery exposure.
reits/ffo_affo_calculator.py,ffo_affo_calculator,finance,maybe,low,Calculates FFO/AFFO and payout ratios for REITs.
reits/geographic_concentration_analyzer.py,geographic_concentration_analyzer,finance,maybe,low,Calculates HHI by region and flags concentration against limits.
reits/interest_rate_sensitivity_reit.py,interest_rate_sensitivity_reit,finance,maybe,low,Calculates fixed vs floating mix; duration; and DV01 for the debt stack.
reits/lease_expiration_schedule.py,lease_expiration_schedule,finance,maybe,low,Creates lease expiration ladder showing annual rollover percentages.
reits/loan_to_value_reit.py,loan_to_value_reit,finance,maybe,low,Calculates gross and net loan-to-value ratios for REIT balance sheets.
reits/net_operating_income_bridge.py,net_operating_income_bridge,finance,maybe,medium,Builds an NOI bridge showing contributions from volume; rate; occupancy; and opex.
reits/noi_calculator.py,noi_calculator,finance,maybe,low,Calculates NOI and margin from rental revenue and operating expenses.
reits/occupancy_rate_tracker.py,occupancy_rate_tracker,finance,maybe,low,Computes weighted average occupancy and vacancy by property type.
reits/operating_expense_ratio.py,operating_expense_ratio,finance,maybe,low,Calculates operating expense ratio and efficiency gap versus target.
reits/preferred_equity_analyzer.py,preferred_equity_analyzer,finance,maybe,medium,Calculates preferred equity cash yield; coverage; and call protection metrics.
reits/property_type_diversification.py,property_type_diversification,finance,maybe,low,Computes HHI concentration and highlights overweight property types.
reits/reit_compliance_tester.py,reit_compliance_tester,finance,yes,medium,Evaluates income/asset/shareholder tests for REIT status.
reits/reit_dividend_analyzer.py,reit_dividend_analyzer,finance,maybe,low,Evaluates dividend yield; payout ratios; and tax characterization.
reits/reit_nav_calculator.py,reit_nav_calculator,finance,yes,low,Values properties via NOI/cap rates to derive NAV per share.
reits/reit_sector_comparison.py,reit_sector_comparison,finance,no,medium,Benchmarks company metrics versus sector medians across KPIs.
reits/rental_rate_growth_calculator.py,rental_rate_growth_calculator,finance,maybe,low,Calculates cash and GAAP leasing spreads versus expiring rents.
reits/same_store_noi_growth.py,same_store_noi_growth,finance,maybe,medium,Calculates YoY same-store NOI growth and contribution analysis.
reits/straight_line_rent_calculator.py,straight_line_rent_calculator,finance,maybe,low,Computes straight-line rent adjustment over the remaining lease term.
reits/tenant_concentration_tracker.py,tenant_concentration_tracker,finance,maybe,low,Flags top tenant exposure versus single-tenant and top-10 limits.
risk/correlation_matrix_builder.py,correlation_matrix_builder,finance,maybe,low,Build Pearson correlation matrices from asset price histories.
risk/max_drawdown_analyzer.py,max_drawdown_analyzer,finance,maybe,medium,Computes maximum drawdown statistics from an equity curve.
risk/sharpe_ratio_calculator.py,sharpe_ratio_calculator,finance,maybe,low,Calculates Sharpe; Sortino; and ancillary performance stats.
risk/value_at_risk.py,value_at_risk,finance,maybe,high,Computes multi-level VaR and CVaR via historical simulation.
rwa_tokenization/asset_backed_token_collateral_analyr.py,asset_backed_token_collateral_analyr,crypto/defi,no,medium,Evaluates collateral value; advance rates; and haircuts for asset-backed token programs.
rwa_tokenization/asset_tokenization_fee_estimator.py,asset_tokenization_fee_estimator,crypto/defi,no,medium,Aggregates setup and recurring platform fees to forecast tokenization economics.
rwa_tokenization/rwa_cash_flow_waterfall_model.py,rwa_cash_flow_waterfall_model,crypto/defi,no,high,Allocates tokenized asset cash flows across tranches based on priority or share percentages.
rwa_tokenization/rwa_compliance_status_tracker.py,rwa_compliance_status_tracker,crypto/defi,no,low,Rolls up AML; KYC; and filing checks into a single compliance status report.
rwa_tokenization/rwa_concentration_risk_analyzer.py,rwa_concentration_risk_analyzer,crypto/defi,no,low,Calculates concentration metrics for tokenized asset pools by asset type or geography.
rwa_tokenization/rwa_credit_enhancement_analyzer.py,rwa_credit_enhancement_analyzer,crypto/defi,no,medium,Measures expected loss coverage from subordination; reserves; and insurance protections.
rwa_tokenization/rwa_custody_cost_calculator.py,rwa_custody_cost_calculator,crypto/defi,no,low,Summarizes custody expenses for RWA structures using AUC fees and retainers.
rwa_tokenization/rwa_investor_accreditation_checker.py,rwa_investor_accreditation_checker,crypto/defi,no,low,Evaluates investor profile against configurable accreditation thresholds.
rwa_tokenization/rwa_liquidity_premium_calculator.py,rwa_liquidity_premium_calculator,crypto/defi,no,low,Combines base rates; liquidity spreads; and tenor adjustments to set yield targets.
rwa_tokenization/rwa_market_depth_estimator.py,rwa_market_depth_estimator,crypto/defi,no,medium,Calculates average daily volume and depth to gauge token liquidity.
rwa_tokenization/rwa_originator_quality_scorer.py,rwa_originator_quality_scorer,crypto/defi,no,medium,Combines historical loss rates; audits; and reporting cadence into an originator score.
rwa_tokenization/rwa_portfolio_stress_tester.py,rwa_portfolio_stress_tester,crypto/defi,no,medium,Applies price haircuts and default shocks to estimate stressed RWA portfolio values.
rwa_tokenization/rwa_redemption_mechanics_analyzer.py,rwa_redemption_mechanics_analyzer,crypto/defi,no,medium,Evaluates redemption policies including frequency; notice; and penalties for tokenized RWAs.
rwa_tokenization/rwa_regulatory_capital_calculator.py,rwa_regulatory_capital_calculator,crypto/defi,no,low,Calculates RWA exposure and capital requirement based on risk weights and target ratios.
rwa_tokenization/rwa_secondary_market_price_model.py,rwa_secondary_market_price_model,crypto/defi,no,high,Calculates VWAP and volatility-based bands for RWA tokens on secondary markets.
rwa_tokenization/rwa_servicer_quality_scorer.py,rwa_servicer_quality_scorer,crypto/defi,no,medium,Generates a composite score for RWA servicers using accuracy; staffing; and remittance metrics.
rwa_tokenization/rwa_token_valuation_model.py,rwa_token_valuation_model,crypto/defi,no,high,Discounts projected cash flows to derive intrinsic value per RWA token.
rwa_tokenization/rwa_yield_spread_analyzer.py,rwa_yield_spread_analyzer,crypto/defi,no,low,Computes yield spreads relative to benchmark bonds and adjusts for duration risk.
rwa_tokenization/token_issuance_cost_calculator.py,token_issuance_cost_calculator,crypto/defi,no,low,Aggregates issuance cost buckets and derives per-token cost of capital.
rwa_tokenization/token_lockup_period_analyzer.py,token_lockup_period_analyzer,crypto/defi,no,medium,Summarizes lockup mechanics with current remaining term and unlock schedule.
rwa_tokenization/tokenized_bond_duration_calculator.py,tokenized_bond_duration_calculator,crypto/defi,no,low,Computes Macaulay and modified duration from cash-flow schedules of tokenized bonds.
rwa_tokenization/tokenized_commodity_basis_tracker.py,tokenized_commodity_basis_tracker,crypto/defi,no,low,Compares token prices against spot commodity benchmarks adjusting for carry costs.
rwa_tokenization/tokenized_credit_portfolio_analyzer.py,tokenized_credit_portfolio_analyzer,crypto/defi,no,medium,Aggregates RWA credit exposures to derive yield; expected loss; and coverage statistics.
rwa_tokenization/tokenized_fund_nav_calculator.py,tokenized_fund_nav_calculator,crypto/defi,no,low,Aggregates asset values minus liabilities to derive NAV per RWA token.
rwa_tokenization/tokenized_real_estate_yield_calculator.py,tokenized_real_estate_yield_calculator,crypto/defi,no,low,Computes NOI yield for tokenized real estate including leverage cost adjustments.
saas_metrics/churn_analyzer.py,churn_analyzer,reporting,maybe,medium,Analyzes churn patterns; cohort retention; and at-risk agents.
saas_metrics/ltv_calculator.py,ltv_calculator,reporting,maybe,low,Computes LTV; discounted LTV; and payback metrics for each agent tier.
saas_metrics/mrr_calculator.py,mrr_calculator,reporting,maybe,low,Calculates MRR components and growth for Watering Hole subscriptions.
sdk/curl_example_generator.py,curl_example_generator,infrastructure,no,low,Builds ready-to-run curl commands for each skill
sdk/javascript_sdk_generator.py,javascript_sdk_generator,infrastructure,no,low,Builds an ES module client with fetch wrappers and TypeScript types for skills.
sdk/python_sdk_generator.py,python_sdk_generator,infrastructure,no,low,Builds a basic Python client with typed methods for each Snowdrop skill.
search/knowledge_base_indexer.py,knowledge_base_indexer,generic-utility,no,medium,Builds an inverted index over documents and answers keyword queries.
search/skill_search_engine.py,skill_search_engine,generic-utility,no,medium,Ranks skills by textual similarity to a query string.
securities_tax/blue_sky_filing_fee_calculator.py,blue_sky_filing_fee_calculator,tax,yes,low,Calculates blue sky filing fees using schedule caps and minimums.
securities_tax/capital_gains_tax_calculator.py,capital_gains_tax_calculator,tax,yes,low,Calculates realized capital gain tax based on holding period and jurisdiction.
securities_tax/investor_qualification_validator.py,investor_qualification_validator,tax,yes,low,Validates accredited investor status using income and net worth thresholds.
securities_tax/merit_review_state_identifier.py,merit_review_state_identifier,tax,yes,low,Identifies merit review states for state securities registration planning.
securities_tax/notice_filing_requirement_tracker.py,notice_filing_requirement_tracker,tax,yes,low,Tracks Form D notice filing triggers and deadlines by state.
securities_tax/partnership_tax_allocation_model.py,partnership_tax_allocation_model,tax,yes,high,Allocates partnership income among partners with preferred returns.
securities_tax/qoz_investment_tax_benefit_calculator.py,qoz_investment_tax_benefit_calculator,tax,yes,medium,Quantifies tax deferral and exclusion benefits for QOZ capital gains.
securities_tax/regulation_d_exemption_analyzer.py,regulation_d_exemption_analyzer,tax,yes,medium,Determines Reg D rule availability based on size and investor counts.
securities_tax/reit_dividend_tax_treatment_analyzer.py,reit_dividend_tax_treatment_analyzer,tax,yes,medium,Allocates REIT dividends into tax character categories and rates.
securities_tax/section_1231_gain_loss_calculator.py,section_1231_gain_loss_calculator,tax,yes,low,Computes 1231 gains and recapture amounts under 5-year lookback.
securities_tax/state_crowdfunding_exemption_checker.py,state_crowdfunding_exemption_checker,tax,yes,low,Determines state crowdfunding eligibility based on issuer location and raise size.
securities_tax/state_income_tax_apportionment_model.py,state_income_tax_apportionment_model,tax,yes,high,Apportions taxable income among states via three-factor formula.
securities_tax/state_securities_exemption_checker.py,state_securities_exemption_checker,tax,yes,low,Determines state exemption availability by offering type and investor count.
securities_tax/wash_sale_rule_checker.py,wash_sale_rule_checker,tax,yes,low,Checks transaction logs for wash sales inside 30-day windows.
security/access_control_checker.py,access_control_checker,infrastructure,no,low,Validates tier permissions across Snowdrop skills.
security/api_credential_rotator.py,api_credential_rotator,infrastructure,no,medium,Generates rotation tasks for API keys/secrets using age vs. policy frequency.
security/api_key_rotation_monitor.py,api_key_rotation_monitor,infrastructure,no,medium,Scores API keys by age and alerts when max_age_days is breached.
security/audit_trail_logger.py,audit_trail_logger,infrastructure,maybe,medium,Writes immutable audit entries to logs/audit_trail.jsonl.
security/hmac_validator.py,,infrastructure,no,low,
simulation/historical_replay.py,historical_replay,data-engineering,maybe,high,Applies historical drawdowns to portfolio weights to estimate losses.
simulation/strategy_backtester.py,strategy_backtester,data-engineering,maybe,high,Runs deterministic backtests for rule-based trading strategies.
simulation/what_if_engine.py,what_if_engine,data-engineering,maybe,high,Applies scenario overrides to a base business case and projects outcomes.
skill_marketplace/community_skill_submitter.py,community_skill_submitter,infrastructure,no,medium,Validates community skill code before it enters the review queue.
skill_marketplace/skill_review_pipeline.py,skill_review_pipeline,infrastructure,no,high,Runs static review checks on submitted community skill code.
skill_marketplace/skill_royalty_splitter.py,skill_royalty_splitter,infrastructure,no,medium,Calculates revenue splits for community skills and tracks contributor balances.
skillmeta/skill_catalog_sync.py,skill_catalog_sync,infrastructure,no,medium,
skillmeta/skill_dependency_mapper.py,skill_dependency_mapper,infrastructure,no,medium,Scans skill files for env vars; internal imports; and external API references.
skillmeta/skill_self_tester.py,skill_self_tester,infrastructure,no,medium,Generates test payloads from TOOL_META.inputSchema and runs the skill function.
small_business/accounts_payable_optimizer.py,accounts_payable_optimizer,finance,maybe,medium,Invoices with id; amount; terms; early_pay_discount; early_pay_days.
